"Unix_Time","Real_Data","Predicted_data"
1441851096,0,0
1441851996,0,0
1441852896,0,0
1441853796,0,0
1441854696,0,0
1441855596,0,0
1441856496,0,0
1441857396,0,0
1441858296,0,0
1441859196,0,0
1441860096,0,0
1441860996,0,0
1441861896,0,0
1441862796,0,0
1441863696,0,0
1441864596,0,0
1441865496,0,0
1441866396,0,0
1441867296,0,0
1441868196,0,0
1441869096,0,0
1441869996,0,0
1441870896,0,0
1441871796,0,0
1441872696,0,0
1441873596,0,0
1441874496,0,0
1441875396,0,0
1441876296,0,0
1441877196,0,0
1441878096,0,0
1441878996,0,0
1441879896,0,0
1441880796,0,0
1441881696,0,0
1441882596,0,0
1441883496,0,0
1441884396,0,0
1441885296,0,0
1441886196,0,0
1441887096,0,0
1441887996,0,0
1441888896,0,0
1441889796,0,0
1441890696,0,0
1441891596,0,0
1441892496,0,0
1441893396,0,0
1441894296,0,0
1441895196,0,0
1441896096,0,0
1441896996,0,0
1441897896,0,0
1441898796,0,0
1441899696,0,0
1441900596,0,0
1441901496,0,0
1441902396,0,0
1441903296,0,0
1441904196,0,0
1441905096,0,0
1441905996,0,0
1441906896,0,0
1441907796,0,0
1441908696,0,0
1441909596,0,0
1441910496,0,0
1441911396,0,0
1441912296,0,0
1441913196,0,0
1441914096,0,0
1441914996,0,0
1441915896,0,0
1441916796,0,0
1441917696,0,0
1441918596,0,0
1441919496,0,0
1441920396,0,0
1441921296,0,0
1441922196,0,0
1441923096,0,0
1441923996,0,0
1441924896,0,0
1441925796,0,0
1441926696,0,0
1441927596,0,0
1441928496,0,0
1441929396,0,0
1441930296,0,0
1441931196,0,0
1441932096,0,0
1441932996,0,0
1441933896,0,0
1441934796,0,0
1441935696,0,0
1441936596,0,0
1441937496,0,0
1441938396,0,0
1441939296,0,0
1441940196,0,0
1441941096,0,0
1441941996,0,0
1441942896,0,0
1441943796,0,0
1441944696,0,0
1441945596,0,0
1441946496,0,0
1441947396,0,0
1441948296,0,0
1441949196,0,0
1441950096,0,0
1441950996,0,0
1441951896,0,0
1441952796,0,0
1441953696,0,0
1441954596,0,0
1441955496,0,0
1441956396,0,0
1441957296,0,0
1441958196,0,0
1441959096,0,0
1441959996,0,0
1441960896,0,0
1441961796,0,0
1441962696,0,0
1441963596,0,0
1441964496,0,0
1441965396,0,0
1441966296,0,0
1441967196,0,0
1441968096,0,0
1441968996,0,0
1441969896,0,0
1441970796,0,0
1441971696,0,0
1441972596,0,0
1441973496,0,0
1441974396,0,0
1441975296,0,0
1441976196,0,0
1441977096,0,0
1441977996,0,0
1441978896,0,0
1441979796,0,0
1441980696,0,0
1441981596,0,0
1441982496,0,0
1441983396,0,0
1441984296,0,0
1441985196,0,0
1441986096,0,0
1441986996,0,0
1441987896,0,0
1441988796,0,0
1441989696,0,0
1441990596,0,0
1441991496,0,0
1441992396,0,0
1441993296,0,0
1441994196,0,0
1441995096,0,0
1441995996,0,0
1441996896,0,0
1441997796,0,0
1441998696,0,0
1441999596,0,0
1442000496,0,0
1442001396,0,0
1442002296,0,0
1442003196,0,0
1442004096,0,0
1442004996,0,0
1442005896,0,0
1442006796,0,0
1442007696,0,0
1442008596,0,0
1442009496,0,0
1442010396,0,0
1442011296,0,0
1442012196,0,0
1442013096,0,0
1442013996,0,0
1442014896,0,0
1442015796,0,0
1442016696,0,0
1442017596,0,0
1442018496,0,0
1442019396,0,0
1442020296,0,0
1442021196,0,0
1442022096,0,0
1442022996,0,0
1442023896,0,0
1442024796,0,0
1442025696,0,0
1442026596,0,0
1442027496,0,0
1442028396,0,0
1442029296,0,0
1442030196,0,0
1442031096,0,0
1442031996,0,0
1442032896,0,0
1442033796,0,0
1442034696,0,0
1442035596,0,0
1442036496,0,0
1442037396,0,0
1442038296,0,0
1442039196,0,0
1442040096,0,0
1442040996,0,0
1442041896,0,0
1442042796,0,0
1442043696,0,0
1442044596,0,0
1442045496,0,0
1442046396,0,0
1442047296,0,0
1442048196,0,0
1442049096,0,0
1442049996,0,0
1442050896,0,0
1442051796,0,0
1442052696,0,0
1442053596,0,0
1442054496,0,0
1442055396,0,0
1442056296,0,0
1442057196,0,0
1442058096,0,0
1442058996,0,0
1442059896,0,0
1442060796,0,0
1442061696,0,0
1442062596,0,0
1442063496,0,0
1442064396,0,0
1442065296,0,0
1442066196,0,0
1442067096,0,0
1442067996,0,0
1442068896,0,0
1442069796,0,0
1442070696,0,0
1442071596,0,0
1442072496,0,0
1442073396,0,0
1442074296,0,0
1442075196,0,0
1442076096,0,0
1442076996,0,0
1442077896,0,0
1442078796,0,0
1442079696,0,0
1442080596,0,0
1442081496,0,0
1442082396,0,0
1442083296,0,0
1442084196,0,0
1442085096,0,0
1442085996,0,0
1442086896,0,0
1442087796,0,0
1442088696,0,0
1442089596,0,0
1442090496,0,0
1442091396,0,0
1442092296,0,0
1442093196,0,0
1442094096,0,0
1442094996,0,0
1442095896,0,0
1442096796,0,0
1442097696,0,0
1442098596,0,0
1442099496,0,0
1442100396,0,0
1442101296,0,0
1442102196,0,0
1442103096,0,0
1442103996,0,0
1442104896,0,0
1442105796,0,0
1442106696,0,0
1442107596,0,0
1442108496,0,0
1442109396,0,0
1442110296,0,0
1442111196,0,0
1442112096,0,0
1442112996,0,0
1442113896,0,0
1442114796,0,0
1442115696,0,0
1442116596,0,0
1442117496,0,0
1442118396,0,0
1442119296,0,0
1442120196,0,0
1442121096,0,0
1442121996,0,0
1442122896,0,0
1442123796,0,0
1442124696,0,0
1442125596,0,0
1442126496,0,0
1442127396,0,0
1442128296,0,0
1442129196,0,0
1442130096,0,0
1442130996,0,0
1442131896,0,0
1442132796,0,0
1442133696,0,0
1442134596,0,0
1442135496,0,0
1442136396,0,0
1442137296,0,0
1442138196,0,0
1442139096,0,0
1442139996,0,0
1442140896,0,0
1442141796,0,0
1442142696,0,0
1442143596,0,0
1442144496,0,0
1442145396,0,0
1442146296,0,0
1442147196,0,0
1442148096,0,0
1442148996,0,0
1442149896,0,0
1442150796,0,0
1442151696,0,0
1442152596,0,0
1442153496,0,0
1442154396,0,0
1442155296,0,0
1442156196,0,0
1442157096,0,0
1442157996,0,0
1442158896,0,0
1442159796,0,0
1442160696,0,0
1442161596,0,0
1442162496,0,0
1442163396,0,0
1442164296,0,0
1442165196,0,0
1442166096,0,0
1442166996,0,0
1442167896,0,0
1442168796,0,0
1442169696,0,0
1442170596,0,0
1442171496,0,0
1442172396,0,0
1442173296,0,0
1442174196,0,0
1442175096,0,0
1442175996,0,0
1442176896,0,0
1442177796,0,0
1442178696,0,0
1442179596,0,0
1442180496,0,0
1442181396,0,0
1442182296,0,0
1442183196,0,0
1442184096,0,0
1442184996,0,0
1442185896,0,0
1442186796,0,0
1442187696,0,0
1442188596,0,0
1442189496,0,0
1442190396,0,0
1442191296,0,0
1442192196,0,0
1442193096,0,0
1442193996,0,0
1442194896,0,0
1442195796,0,0
1442196696,0,0
1442197596,0,0
1442198496,0,0
1442199396,0,0
1442200296,0,0
1442201196,0,0
1442202096,0,0
1442202996,0,0
1442203896,0,0
1442204796,0,0
1442205696,0,0
1442206596,0,0
1442207496,0,0
1442208396,0,0
1442209296,0,0
1442210196,0,0
1442211096,0,0
1442211996,0,0
1442212896,0,0
1442213796,0,0
1442214696,0,0
1442215596,0,0
1442216496,0,0
1442217396,0,0
1442218296,0,0
1442219196,0,0
1442220096,0,0
1442220996,0,0
1442221896,0,0
1442222796,0,0
1442223696,0,0
1442224596,0,0
1442225496,0,0
1442226396,0,0
1442227296,0,0
1442228196,0,0
1442229096,0,0
1442229996,0,0
1442230896,0,0
1442231796,0,0
1442232696,0,0
1442233596,0,0
1442234496,0,0
1442235396,0,0
1442236296,0,0
1442237196,0,0
1442238096,0,0
1442238996,0,0
1442239896,0,0
1442240796,0,0
1442241696,0,0
1442242596,0,0
1442243496,0,0
1442244396,0,0
1442245296,0,0
1442246196,0,0
1442247096,0,0
1442247996,0,0
1442248896,0,0
1442249796,0,0
1442250696,0,0
1442251596,0,0
1442252496,0,0
1442253396,0,0
1442254296,0,0
1442255196,0,0
1442256096,0,0
1442256996,0,0
1442257896,0,0
1442258796,0,0
1442259696,0,0
1442260596,0,0
1442261496,0,0
1442262396,0,0
1442263296,0,0
1442264196,0,0
1442265096,0,0
1442265996,0,0
1442266896,0,0
1442267796,0,0
1442268696,0,0
1442269596,0,0
1442270496,0,0
1442271396,0,0
1442272296,0,0
1442273196,0,0
1442274096,0,0
1442274996,0,0
1442275896,0,0
1442276796,0,0
1442277696,0,0
1442278596,0,0
1442279496,0,0
1442280396,0,0
1442281296,0,0
1442282196,0,0
1442283096,0,0
1442283996,0,0
1442284896,0,0
1442285796,0,0
1442286696,0,0
1442287596,0,0
1442288496,0,0
1442289396,0,0
1442290296,0,0
1442291196,0,0
1442292096,0,0
1442292996,0,0
1442293896,0,0
1442294796,0,0
1442295696,0,0
1442296596,0,0
1442297496,0,0
1442298396,0,0
1442299296,0,0
1442300196,0,0
1442301096,0,0
1442301996,0,0
1442302896,0,0
1442303796,0,0
1442304696,0,0
1442305596,0,0
1442306496,0,0
1442307396,0,0
1442308296,0,0
1442309196,0,0
1442310096,0,0
1442310996,0,0
1442311896,0,0
1442312796,0,0
1442313696,0,0
1442314596,0,0
1442315496,0,0
1442316396,0,0
1442317296,0,0
1442318196,0,0
1442319096,0,0
1442319996,0,0
1442320896,0,0
1442321796,0,0
1442322696,0,0
1442323596,0,0
1442324496,0,0
1442325396,0,0
1442326296,0,0
1442327196,0,0
1442328096,0,0
1442328996,0,0
1442329896,0,0
1442330796,0,0
1442331696,0,0
1442332596,0,0
1442333496,0,0
1442334396,0,0
1442335296,0,0
1442336196,0,0
1442337096,0,0
1442337996,0,0
1442338896,0,0
1442339796,0,0
1442340696,0,0
1442341596,0,0
1442342496,0,0
1442343396,0,0
1442344296,0,0
1442345196,0,0
1442346096,0,0
1442346996,0,0
1442347896,0,0
1442348796,0,0
1442349696,0,0
1442350596,0,0
1442351496,0,0
1442352396,0,0
1442353296,0,0
1442354196,0,0
1442355096,0,0
1442355996,0,0
1442356896,0,0
1442357796,0,0
1442358696,0,0
1442359596,0,0
1442360496,0,0
1442361396,0,0
1442362296,0,0
1442363196,0,0
1442364096,0,0
1442364996,0,0
1442365896,0,0
1442366796,0,0
1442367696,0,0
1442368596,0,0
1442369496,0,0
1442370396,0,0
1442371296,0,0
1442372196,0,0
1442373096,0,0
1442373996,0,0
1442374896,0,0
1442375796,0,0
1442376696,0,0
1442377596,0,0
1442378496,0,0
1442379396,0,0
1442380296,0,0
1442381196,0,0
1442382096,0,0
1442382996,0,0
1442383896,0,0
1442384796,0,0
1442385696,0,0
1442386596,0,0
1442387496,0,0
1442388396,0,0
1442389296,0,0
1442390196,0,0
1442391096,0,0
1442391996,0,0
1442392896,0,0
1442393796,0,0
1442394696,0,0
1442395596,0,0
1442396496,0,0
1442397396,0,0
1442398296,0,0
1442399196,0,0
1442400096,0,0
1442400996,0,0
1442401896,0,0
1442402796,0,0
1442403696,0,0
1442404596,0,0
1442405496,0,0
1442406396,0,0
1442407296,0,0
1442408196,0,0
1442409096,0,0
1442409996,0,0
1442410896,0,0
1442411796,0,0
1442412696,0,0
1442413596,0,0
1442414496,0,0
1442415396,0,0
1442416296,0,0
1442417196,0,0
1442418096,0,0
1442418996,0,0
1442419896,0,0
1442420796,0,0
1442421696,0,0
1442422596,0,0
1442423496,0,0
1442424396,0,0
1442425296,0,0
1442426196,0,0
1442427096,0,0
1442427996,0,0
1442428896,0,0
1442429796,0,0
1442430696,0,0
1442431596,0,0
1442432496,0,0
1442433396,0,0
1442434296,0,0
1442435196,0,0
1442436096,0,0
1442436996,0,0
1442437896,0,0
1442438796,0,0
1442439696,0,0
1442440596,0,0
1442441496,0,0
1442442396,0,0
1442443296,0,0
1442444196,0,0
1442445096,0,0
1442445996,0,0
1442446896,0,0
1442447796,0,0
1442448696,0,0
1442449596,0,0
1442450496,0,0
1442451396,0,0
1442452296,0,0
1442453196,0,0
1442454096,0,0
1442454996,0,0
1442455896,0,0
1442456796,0,0
1442457696,0,0
1442458596,0,0
1442459496,0,0
1442460396,0,0
1442461296,0,0
1442462196,0,0
1442463096,0,0
1442463996,0,0
1442464896,0,0
1442465796,0,0
1442466696,0,0
1442467596,0,0
1442468496,0,0
1442469396,0,0
1442470296,0,0
1442471196,0,0
1442472096,0,0
1442472996,0,0
1442473896,0,0
1442474796,0,0
1442475696,0,0
1442476596,0,0
1442477496,0,0
1442478396,0,0
1442479296,0,0
1442480196,0,0
1442481096,0,0
1442481996,0,0
1442482896,0,0
1442483796,0,0
1442484696,0,0
1442485596,0,0
1442486496,0,0
1442487396,0,0
1442488296,0,0
1442489196,0,0
1442490096,0,0
1442490996,0,0
1442491896,0,0
1442492796,0,0
1442493696,0,0
1442494596,0,0
1442495496,0,0
1442496396,0,0
1442497296,0,0
1442498196,0,0
1442499096,0,0
1442499996,0,0
1442500896,0,0
1442501796,0,0
1442502696,0,0
1442503596,0,0
1442504496,0,0
1442505396,0,0
1442506296,0,0
1442507196,0,0
1442508096,0,0
1442508996,0,0
1442509896,0,0
1442510796,0,0
1442511696,0,0
1442512596,0,0
1442513496,0,0
1442514396,0,0
1442515296,0,0
1442516196,0,0
1442517096,0,0
1442517996,0,0
1442518896,0,0
1442519796,0,0
1442520696,0,0
1442521596,0,0
1442522496,0,0
1442523396,0,0
1442524296,0,0
1442525196,0,0
1442526096,0,0
1442526996,0,0
1442527896,0,0
1442528796,0,0
1442529696,0,0
1442530596,0,0
1442531496,0,0
1442532396,0,0
1442533296,0,0
1442534196,0,0
1442535096,0,0
1442535996,0,0
1442536896,0,0
1442537796,0,0
1442538696,0,0
1442539596,0,0
1442540496,0,0
1442541396,0,0
1442542296,0,0
1442543196,0,0
1442544096,0,0
1442544996,0,0
1442545896,0,0
1442546796,0,0
1442547696,0,0
1442548596,0,0
1442549496,0,0
1442550396,0,0
1442551296,0,0
1442552196,0,0
1442553096,0,0
1442553996,0,0
1442554896,0,0
1442555796,0,0
1442556696,0,0
1442557596,0,0
1442558496,0,0
1442559396,0,0
1442560296,0,0
1442561196,0,0
1442562096,0,0
1442562996,0,0
1442563896,0,0
1442564796,0,0
1442565696,0,0
1442566596,0,0
1442567496,0,0
1442568396,0,0
1442569296,0,0
1442570196,0,0
1442571096,0,0
1442571996,0,0
1442572896,0,0
1442573796,0,0
1442574696,0,0
1442575596,0,0
1442576496,0,0
1442577396,0,0
1442578296,0,0
1442579196,0,0
1442580096,0,0
1442580996,0,0
1442581896,0,0
1442582796,0,0
1442583696,0,0
1442584596,0,0
1442585496,0,0
1442586396,0,0
1442587296,0,0
1442588196,0,0
1442589096,0,0
1442589996,0,0
1442590896,0,0
1442591796,0,0
1442592696,0,0
1442593596,0,0
1442594496,0,0
1442595396,0,0
1442596296,0,0
1442597196,0,0
1442598096,0,0
1442598996,0,0
1442599896,0,0
1442600796,0,0
1442601696,0,0
1442602596,0,0
1442603496,0,0
1442604396,0,0
1442605296,0,0
1442606196,0,0
1442607096,0,0
1442607996,0,0
1442608896,0,0
1442609796,0,0
1442610696,0,0
1442611596,0,0
1442612496,0,0
1442613396,0,0
1442614296,0,0
1442615196,0,0
1442616096,0,0
1442616996,0,0
1442617896,0,0
1442618796,0,0
1442619696,0,0
1442620596,0,0
1442621496,0,0
1442622396,0,0
1442623296,0,0
1442624196,0,0
1442625096,0,0
1442625996,0,0
1442626896,0,0
1442627796,0,0
1442628696,0,0
1442629596,0,0
1442630496,0,0
1442631396,0,0
1442632296,0,0
1442633196,0,0
1442634096,0,0
1442634996,0,0
1442635896,0,0
1442636796,0,0
1442637696,0,0
1442638596,0,0
1442639496,0,0
1442640396,0,0
1442641296,0,0
1442642196,0,0
1442643096,0,0
1442643996,0,0
1442644896,0,0
1442645796,0,0
1442646696,0,0
1442647596,0,0
1442648496,0,0
1442649396,0,0
1442650296,0,0
1442651196,0,0
1442652096,0,0
1442652996,0,0
1442653896,0,0
1442654796,0,0
1442655696,0,0
1442656596,0,0
1442657496,0,0
1442658396,0,0
1442659296,0,0
1442660196,0,0
1442661096,0,0
1442661996,0,0
1442662896,0,0
1442663796,0,0
1442664696,0,0
1442665596,0,0
1442666496,0,0
1442667396,0,0
1442668296,0,0
1442669196,0,0
1442670096,0,0
1442670996,0,0
1442671896,0,0
1442672796,0,0
1442673696,0,0
1442674596,0,0
1442675496,0,0
1442676396,0,0
1442677296,0,0
1442678196,0,0
1442679096,0,0
1442679996,0,0
1442680896,0,0
1442681796,0,0
1442682696,0,0
1442683596,0,0
1442684496,0,0
1442685396,0,0
1442686296,0,0
1442687196,0,0
1442688096,0,0
1442688996,0,0
1442689896,0,0
1442690796,0,0
1442691696,0,0
1442692596,0,0
1442693496,0,0
1442694396,0,0
1442695296,0,0
1442696196,0,0
1442697096,0,0
1442697996,0,0
1442698896,0,0
1442699796,0,0
1442700696,0,0
1442701596,0,0
1442702496,0,0
1442703396,0,0
1442704296,0,0
1442705196,0,0
1442706096,0,0
1442706996,0,0
1442707896,0,0
1442708796,0,0
1442709696,0,0
1442710596,0,0
1442711496,0,0
1442712396,0,0
1442713296,0,0
1442714196,0,0
1442715096,0,0
1442715996,0,0
1442716896,0,0
1442717796,0,0
1442718696,0,0
1442719596,0,0
1442720496,0,0
1442721396,0,0
1442722296,0,0
1442723196,0,0
1442724096,0,0
1442724996,0,0
1442725896,0,0
1442726796,0,0
1442727696,0,0
1442728596,0,0
1442729496,0,0
1442730396,0,0
1442731296,0,0
1442732196,0,0
1442733096,0,0
1442733996,0,0
1442734896,0,0
1442735796,0,0
1442736696,0,0
1442737596,0,0
1442738496,0,0
1442739396,0,0
1442740296,0,0
1442741196,0,0
1442742096,0,0
1442742996,0,0
1442743896,0,0
1442744796,0,0
1442745696,0,0
1442746596,0,0
1442747496,0,0
1442748396,0,0
1442749296,0,0
1442750196,0,0
1442751096,0,0
1442751996,0,0
1442752896,0,0
1442753796,0,0
1442754696,0,0
1442755596,0,0
1442756496,0,0
1442757396,0,0
1442758296,0,0
1442759196,0,0
1442760096,0,0
1442760996,0,0
1442761896,0,0
1442762796,0,0
1442763696,0,0
1442764596,0,0
1442765496,0,0
1442766396,0,0
1442767296,0,0
1442768196,0,0
1442769096,0,0
1442769996,0,0
1442770896,0,0
1442771796,0,0
1442772696,0,0
1442773596,0,0
1442774496,0,0
1442775396,0,0
1442776296,0,0
1442777196,0,0
1442778096,0,0
1442778996,0,0
1442779896,0,0
1442780796,0,0
1442781696,0,0
1442782596,0,0
1442783496,0,0
1442784396,0,0
1442785296,0,0
1442786196,0,0
1442787096,0,0
1442787996,0,0
1442788896,0,0
1442789796,0,0
1442790696,0,0
1442791596,0,0
1442792496,0,0
1442793396,0,0
1442794296,0,0
1442795196,0,0
1442796096,0,0
1442796996,0,0
1442797896,0,0
1442798796,0,0
1442799696,0,0
1442800596,0,0
1442801496,0,0
1442802396,0,0
1442803296,0,0
1442804196,0,0
1442805096,0,0
1442805996,0,0
1442806896,0,0
1442807796,0,0
1442808696,0,0
1442809596,0,0
1442810496,0,0
1442811396,0,0
1442812296,0,0
1442813196,0,0
1442814096,0,0
1442814996,0,0
1442815896,0,0
1442816796,0,0
1442817696,0,0
1442818596,0,0
1442819496,0,0
1442820396,0,0
1442821296,0,0
1442822196,0,0
1442823096,0,0
1442823996,0,0
1442824896,0,0
1442825796,0,0
1442826696,0,0
1442827596,0,0
1442828496,0,0
1442829396,0,0
1442830296,0,0
1442831196,0,0
1442832096,0,0
1442832996,0,0
1442833896,0,0
1442834796,0,0
1442835696,0,0
1442836596,0,0
1442837496,0,0
1442838396,0,0
1442839296,0,0
1442840196,0,0
1442841096,0,0
1442841996,0,0
1442842896,0,0
1442843796,0,0
1442844696,0,0
1442845596,0,0
1442846496,0,0
1442847396,0,0
1442848296,0,0
1442849196,0,0
1442850096,0,0
1442850996,0,0
1442851896,0,0
1442852796,0,0
1442853696,0,0
1442854596,0,0
1442855496,0,0
1442856396,0,0
1442857296,0,0
1442858196,0,0
1442859096,0,0
1442859996,0,0
1442860896,0,0
1442861796,0,0
1442862696,0,0
1442863596,0,0
1442864496,0,0
1442865396,0,0
1442866296,0,0
1442867196,0,0
1442868096,0,0
1442868996,0,0
1442869896,0,0
1442870796,0,0
1442871696,0,0
1442872596,0,0
1442873496,0,0
1442874396,0,0
1442875296,0,0
1442876196,0,0
1442877096,0,0
1442877996,0,0
1442878896,0,0
1442879796,0,0
1442880696,0,0
1442881596,0,0
1442882496,0,0
1442883396,0,0
1442884296,0,0
1442885196,0,0
1442886096,0,0
1442886996,0,0
1442887896,0,0
1442888796,0,0
1442889696,0,0
1442890596,0,0
1442891496,0,0
1442892396,0,0
1442893296,0,0
1442894196,0,0
1442895096,0,0
1442895996,0,0
1442896896,0,0
1442897796,0,0
1442898696,0,0
1442899596,0,0
1442900496,0,0
1442901396,0,0
1442902296,0,0
1442903196,0,0
1442904096,0,0
1442904996,0,0
1442905896,0,0
1442906796,0,0
1442907696,0,0
1442908596,0,0
1442909496,0,0
1442910396,0,0
1442911296,0,0
1442912196,0,0
1442913096,0,0
1442913996,0,0
1442914896,0,0
1442915796,0,0
1442916696,0,0
1442917596,0,0
1442918496,0,0
1442919396,0,0
1442920296,0,0
1442921196,0,0
1442922096,0,0
1442922996,0,0
1442923896,0,0
1442924796,0,0
1442925696,0,0
1442926596,0,0
1442927496,0,0
1442928396,0,0
1442929296,0,0
1442930196,0,0
1442931096,0,0
1442931996,0,0
1442932896,0,0
1442933796,0,0
1442934696,0,0
1442935596,0,0
1442936496,0,0
1442937396,0,0
1442938296,0,0
1442939196,0,0
1442940096,0,0
1442940996,0,0
1442941896,0,0
1442942796,0,0
1442943696,0,0
1442944596,0,0
1442945496,0,0
1442946396,0,0
1442947296,0,0
1442948196,0,0
1442949096,0,0
1442949996,0,0
1442950896,0,0
1442951796,0,0
1442952696,0,0
1442953596,0,0
1442954496,0,0
1442955396,0,0
1442956296,0,0
1442957196,0,0
1442958096,0,0
1442958996,0,0
1442959896,0,0
1442960796,0,0
1442961696,0,0
1442962596,0,0
1442963496,0,0
1442964396,0,0
1442965296,0,0
1442966196,0,0
1442967096,0,0
1442967996,0,0
1442968896,0,0
1442969796,0,0
1442970696,0,0
1442971596,0,0
1442972496,0,0
1442973396,0,0
1442974296,0,0
1442975196,0,0
1442976096,0,0
1442976996,0,0
1442977896,0,0
1442978796,0,0
1442979696,0,0
1442980596,0,0
1442981496,0,0
1442982396,0,0
1442983296,0,0
1442984196,0,0
1442985096,0,0
1442985996,0,0
1442986896,0,0
1442987796,0,0
1442988696,0,0
1442989596,0,0
1442990496,0,0
1442991396,0,0
1442992296,0,0
1442993196,0,0
1442994096,0,0
1442994996,0,0
1442995896,0,0
1442996796,0,0
1442997696,0,0
1442998596,0,0
1442999496,0,0
1443000396,0,0
1443001296,0,0
1443002196,0,0
1443003096,0,0
1443003996,0,0
1443004896,0,0
1443005796,0,0
1443006696,0,0
1443007596,0,0
1443008496,0,0
1443009396,0,0
1443010296,0,0
1443011196,0,0
1443012096,0,0
1443012996,0,0
1443013896,0,0
1443014796,0,0
1443015696,0,0
1443016596,0,0
1443017496,0,0
1443018396,0,0
1443019296,0,0
1443020196,0,0
1443021096,0,0
1443021996,0,0
1443022896,0,0
1443023796,0,0
1443024696,0,0
1443025596,0,0
1443026496,0,0
1443027396,0,0
1443028296,0,0
1443029196,0,0
1443030096,0,0
1443030996,0,0
1443031896,0,0
1443032796,0,0
1443033696,0,0
1443034596,0,0
1443035496,0,0
1443036396,0,0
1443037296,0,0
1443038196,0,0
1443039096,0,0
1443039996,0,0
1443040896,0,0
1443041796,0,0
1443042696,0,0
1443043596,0,0
1443044496,0,0
1443045396,0,0
1443046296,0,0
1443047196,0,0
1443048096,0,0
1443048996,0,0
1443049896,0,0
1443050796,0,0
1443051696,0,0
1443052596,0,0
1443053496,0,0
1443054396,0,0
1443055296,0,0
1443056196,0,0
1443057096,0,0
1443057996,0,0
1443058896,0,0
1443059796,0,0
1443060696,0,0
1443061596,0,0
1443062496,0,0
1443063396,0,0
1443064296,0,0
1443065196,0,0
1443066096,0,0
1443066996,0,0
1443067896,0,0
1443068796,0,0
1443069696,0,0
1443070596,0,0
1443071496,0,0
1443072396,0,0
1443073296,0,0
1443074196,0,0
1443075096,0,0
1443075996,0,0
1443076896,0,0
1443077796,0,0
1443078696,0,0
1443079596,0,0
1443080496,0,0
1443081396,0,0
1443082296,0,0
1443083196,0,0
1443084096,0,0
1443084996,0,0
1443085896,0,0
1443086796,0,0
1443087696,0,0
1443088596,0,0
1443089496,0,0
1443090396,0,0
1443091296,0,0
1443092196,0,0
1443093096,0,0
1443093996,0,0
1443094896,0,0
1443095796,0,0
1443096696,0,0
1443097596,0,0
1443098496,0,0
1443099396,0,0
1443100296,0,0
1443101196,0,0
1443102096,0,0
1443102996,0,0
1443103896,0,0
1443104796,0,0
1443105696,0,0
1443106596,0,0
1443107496,0,0
1443108396,0,0
1443109296,0,0
